N,P,K,temperature,humidity,ph,rainfall,Season,Crop
108,47,42,20.766811976208853,57.48209782244164,6.246539197876942,86.7205464835344,Rabi,garlic
97,41,56,17.913492199174634,60.85446597409953,6.214608191731702,99.98660421478364,Rabi,garlic
87,48,50,18.311694014892115,67.0248876672717,6.5471279542305325,70.29395538718077,Rabi,garlic
106,49,56,22.866003320722168,56.67998839900029,6.678854443834062,99.27592494785588,Rabi,garlic
121,58,58,23.241773541849547,52.845144899416304,6.053051765911681,57.08540547671732,Rabi,garlic
81,40,43,13.085772297161938,55.63763662465378,6.060022601124609,64.82561758183587,Rabi,garlic
114,55,41,19.991733062437845,67.98245659616776,6.78417068681679,58.53634658712353,Rabi,garlic
105,57,53,25.80954898283714,53.18786216923675,6.85949725096548,73.7587986463408,Rabi,garlic
102,47,54,18.86572967104459,56.58442122013564,6.604440916341894,89.84907007536103,Rabi,garlic
84,49,42,13.316089416531602,59.292806210006816,6.428828009706886,67.03308457689769,Rabi,garlic
95,61,59,16.264338863133815,66.9422644698184,6.845316479599186,95.31144685759358,Rabi,garlic
121,50,61,14.247591282101403,68.75426567305949,6.72881703277533,77.24152066648925,Rabi,garlic
90,56,52,12.516349358296742,58.516206192665095,6.579594198431269,73.27122068709386,Rabi,garlic
98,46,61,17.551622548707076,68.63908096707031,6.319757121948763,89.3517921097638,Rabi,garlic
95,42,52,20.818724863961503,53.22918189715509,6.197995061656816,55.072174852089226,Rabi,garlic
111,46,57,11.455030505532635,53.13704583792741,6.418673039271516,88.68762356053374,Rabi,garlic
91,45,61,22.07646744456367,68.98501639269595,6.286822575960212,62.14760000864133,Rabi,garlic
81,42,59,29.86048880339215,60.19360267056662,6.339258587734461,64.04062735916187,Rabi,garlic
101,47,60,29.28249864040168,53.71815670707908,6.515631055312032,79.97268866600399,Rabi,garlic
105,40,46,26.58346963998318,59.75980741151123,6.16909395695161,95.09672125231026,Rabi,garlic
112,44,55,15.32682225604806,65.66422310758102,6.8061766800738255,78.92034748854324,Rabi,garlic
103,58,55,10.448151929587349,66.53840731447048,6.145529461714768,82.44746743972435,Rabi,garlic
84,52,61,26.67083405765702,67.27938513298484,6.480993639420952,88.82972948026371,Rabi,garlic
100,50,45,11.114404639574264,61.39141806174837,6.7459713380804365,62.966237949624336,Rabi,garlic
97,61,45,14.112561629415408,67.33892028735761,6.485020707689596,91.36168364020712,Rabi,garlic
118,50,43,20.889064308935687,60.20060417606509,6.361022063588639,70.89800745335748,Rabi,garlic
84,41,42,13.56756078287287,62.14119804782155,6.474891305822751,58.78278467455812,Rabi,garlic
87,48,40,26.67576662597284,65.1743960454329,6.84867069887414,67.50590397305625,Rabi,garlic
100,41,42,25.543193925196583,58.50870585421017,6.990431698283958,62.30655558591127,Rabi,garlic
84,60,58,25.115390114745,51.4716297427755,6.631143289289436,61.43568025678229,Rabi,garlic
92,58,48,26.32255231795153,57.00332713715395,6.793444042648701,64.12815993595831,Rabi,garlic
98,51,53,14.394035605292242,62.4788843359192,6.0144886861592886,59.04654073710448,Rabi,garlic
108,48,58,24.577847522994983,53.846647392789535,6.880364409524573,83.38508785413214,Rabi,garlic
81,48,58,17.105630051835295,52.9677072699928,6.954049759927918,78.99958785175586,Rabi,garlic
116,49,52,23.33689519136799,55.861610891828754,6.5751693417575705,82.42209464917141,Rabi,garlic
105,44,61,12.440434572623497,50.64222924555643,6.753804862060219,67.18623619140803,Rabi,garlic
108,48,55,24.1117316012903,64.8684579617384,6.512744742960075,88.48667012870222,Rabi,garlic
84,57,47,29.44215455801559,55.174312043766776,6.28620374045559,56.48043704770824,Rabi,garlic
111,49,55,10.872007306374323,52.48476793273199,6.8522479719830125,78.556835473068,Rabi,garlic
117,56,48,11.876578023341697,63.98258831926871,6.596836711995942,63.77264861232369,Rabi,garlic
81,49,48,12.472735346760278,66.85856025086576,6.579383083791407,76.38049503488057,Rabi,garlic
84,53,42,18.611278098826027,50.39751191723557,6.659132203841207,66.18185876201196,Rabi,garlic
112,43,46,15.815603698661072,54.671995414824494,6.856003165828849,89.52558825456477,Rabi,garlic
114,49,59,26.138403070813872,68.90464649739167,6.731906125770965,94.56359194190472,Rabi,garlic
98,61,57,19.47574478401923,57.705082718655504,6.211124194215746,87.12906116858156,Rabi,garlic
94,57,41,19.69074685377105,68.77184126763862,6.46682354440732,58.77918564246234,Rabi,garlic
114,44,40,24.340762026507075,55.48425076741355,6.980298331986206,63.743344919418114,Rabi,garlic
87,48,51,17.239379650714916,54.36135271143864,6.554560713762775,95.9679032759208,Rabi,garlic
80,45,55,17.06414494840927,54.28216823455992,6.938245353470799,71.86100638291006,Rabi,garlic
117,55,51,25.138527752549606,51.704573208498765,6.813369486313056,97.05902046746334,Rabi,garlic
101,61,60,25.60083491673529,67.92864577018251,6.666023441808759,69.62258444311334,Rabi,garlic
96,55,49,10.28797545065639,69.59670045265803,6.349365202659755,97.5887330295332,Rabi,garlic
95,50,48,12.87580951681466,69.09017614543276,6.304319347525439,96.28694938666656,Rabi,garlic
80,60,60,14.261963622969596,67.04056279654549,6.643421065297588,83.0263444993308,Rabi,garlic
82,54,57,17.03200937515753,66.9377581530195,6.432561240846411,50.441352423075145,Rabi,garlic
85,58,43,15.82896166863906,63.22170934337976,6.798753622816728,70.01673409879685,Rabi,garlic
82,42,47,23.37040096776553,66.52427423901227,6.760456739540196,95.5617564847798,Rabi,garlic
109,55,60,26.562704676059163,54.16684728686096,6.312130486738514,94.25551445540574,Rabi,garlic
90,60,43,13.841739647120484,57.75825260774257,6.702728783061762,59.36939000480568,Rabi,garlic
106,59,55,21.25960121203897,62.81672586589496,6.4945501900971845,69.95912479845512,Rabi,garlic
101,44,60,17.35632502162072,67.49542665123192,6.3232921008139975,91.77549639397358,Rabi,garlic
85,48,60,20.11555750092124,63.20938924737568,6.41296659276464,78.89389266250272,Rabi,garlic
117,44,47,22.41515683566788,66.78043916668412,6.895351867212262,92.36496167231005,Rabi,garlic
120,43,46,27.871996373640226,59.47899031698595,6.359517692122541,91.32836922242817,Rabi,garlic
110,52,52,13.845853356545614,64.34607475410088,6.287399273319458,95.37410034762416,Rabi,garlic
85,59,47,11.740131741121209,69.59961612750173,6.351807220710138,55.861029409729085,Rabi,garlic
99,56,61,22.54423838090705,53.06977114259516,6.214618436208692,57.26075707267579,Rabi,garlic
120,59,46,17.882616975452528,68.5384138463178,6.5446349873963285,54.14045144845262,Rabi,garlic
90,51,44,13.258053865859772,60.447278956838055,6.147436436322533,96.7634420547716,Rabi,garlic
81,59,57,12.341743347096894,62.86436061460116,6.817443786436916,73.75811921889465,Rabi,garlic
110,59,58,21.1781957374806,67.55738013821025,6.225580247245626,53.21626417412241,Rabi,garlic
117,46,49,16.00941189056391,58.19308345104634,6.598055027539646,66.07649512570205,Rabi,garlic
105,40,50,29.94852759171956,58.37385149780101,6.125025498919894,67.57063205649834,Rabi,garlic
106,55,47,18.11801638661428,60.54363672694201,6.978453148214326,90.47799117383786,Rabi,garlic
110,46,45,14.245732175303656,50.38204168993701,6.454575458893647,86.77384460854614,Rabi,garlic
103,41,50,22.57698090234556,59.93332361886701,6.822171340758814,84.46935247812846,Rabi,garlic
92,51,55,14.885097793810138,55.82174529988461,6.768647835649984,51.093177629568935,Rabi,garlic
104,50,43,19.881720864623222,68.55908364783562,6.713693047145679,95.53478982131894,Rabi,garlic
116,47,41,19.651523674420147,51.754705975060624,6.82736487120461,60.77776334578708,Rabi,garlic
120,40,52,19.071152594314743,59.18640924039604,6.100463608659706,81.45307023463388,Rabi,garlic
104,42,46,25.9217139253915,68.94936340754722,6.6784971974719625,53.09095215057096,Rabi,garlic
108,47,56,14.332260029323676,68.02070500636955,6.265827235273781,54.07630459360273,Rabi,garlic
110,47,52,28.0861461014094,64.026968847491,6.7858716640665895,50.47886480650611,Rabi,garlic
118,50,49,25.82681006427069,61.78722103992149,6.956868759847889,78.29638222726653,Rabi,garlic
81,60,52,16.662447284866474,55.6146187426568,6.901489529842696,81.46898348084524,Rabi,garlic
91,44,49,13.61205012560277,57.3391422550491,6.114952222473666,52.52311516166144,Rabi,garlic
84,47,46,15.590700490134823,51.80269729508255,6.369552420672821,64.52424423820194,Rabi,garlic
106,60,49,16.652724938181567,65.72216595516475,6.3643227571976,92.57272070890085,Rabi,garlic
113,48,55,21.138663376140933,56.47739535807624,6.12229626635953,55.06541834114571,Rabi,garlic
93,56,42,10.927363376273004,63.35563798060414,6.098126053346827,60.827358227666565,Rabi,garlic
86,44,43,28.287182597041063,57.151895543972266,6.384890134969182,71.21956042362135,Rabi,garlic
116,58,43,11.97349713322222,59.28660882792525,6.992071550496512,92.1137051316558,Rabi,garlic
115,58,43,15.585467882000696,61.1000494475279,6.568942651066275,62.74245272376021,Rabi,garlic
89,41,55,12.185748759059331,66.03704816781207,6.621781628604256,99.8568507681671,Rabi,garlic
108,58,48,15.133456530513204,54.22312755081361,6.471018910018683,67.76309065692641,Rabi,garlic
95,54,45,26.753476372176166,57.97530773659713,6.662330552304023,69.32243292418116,Rabi,garlic
117,47,49,22.303516227664844,52.60163143783635,6.95666208074477,56.10531021153972,Rabi,garlic
100,47,43,14.546464501789613,51.51521009842519,6.588697953614392,84.00989504282654,Rabi,garlic
117,40,51,27.435170595986754,62.09348712337584,6.065038459721193,62.17325913922408,Rabi,garlic
120,53,49,26.01424118436969,53.78182088717806,6.492890569168199,81.44337976475231,Rabi,garlic
112,50,51,25.07298564643161,51.195986838521975,6.992751273251951,61.157886420146326,Rabi,garlic
108,46,58,26.95265396771426,67.9419586241281,6.387402720594263,69.39361336132339,Rabi,garlic
96,57,58,22.392993630366306,60.68628839570792,6.593881237214472,92.83360459772088,Rabi,garlic
92,54,61,20.028747204224647,52.692564148059695,6.106636763428817,86.9452955737035,Rabi,garlic
85,49,40,17.47870052342779,51.068522548951,6.141180498736567,57.729544997186174,Rabi,garlic
81,43,43,14.475280408153967,52.39720106827312,6.874681453153962,80.38540836870507,Rabi,garlic
87,60,52,21.14823315293789,59.42674480641228,6.300344628251612,81.43203258369047,Rabi,garlic
111,40,47,27.789846914281767,63.369305103377954,6.305451273354593,54.52842367509305,Rabi,garlic
115,53,61,21.879635779846502,62.82560149972091,6.3872129960023285,73.29028271679678,Rabi,garlic
88,59,53,28.392137234412736,52.88846172528997,6.966478672904523,63.0334197833804,Rabi,garlic
102,59,55,17.13834739186327,62.66977903675418,6.084390496036876,73.35650713817415,Rabi,garlic
86,48,41,23.90275945054995,58.09731248435199,6.818764102551335,88.85354956614376,Rabi,garlic
110,52,47,22.973309449252824,59.2948756859893,6.341557876465987,57.912977990515984,Rabi,garlic
100,56,52,23.40867688125484,66.02860812490634,6.849468025985475,56.16521027940219,Rabi,garlic
80,59,40,22.900840244815853,56.649987453592765,6.991755649504542,63.46582475528865,Rabi,garlic
81,43,51,14.433093498742336,52.939980943267074,6.348667410211748,97.61377251732917,Rabi,garlic
119,44,56,12.87181796566298,67.46906267132681,6.129356366212355,87.39121055924832,Rabi,garlic
90,57,46,29.572565124641173,54.24261151732676,6.144375497982928,50.972793140727326,Rabi,garlic
116,56,55,10.905902576850025,55.88059741109285,6.758740890949186,70.05024212416883,Rabi,garlic
97,60,53,19.354729740565407,64.13180117805246,6.144921552338136,62.86989895401926,Rabi,garlic
103,46,49,18.50160634283724,63.67100634115214,6.260421568534636,81.9072284186087,Rabi,garlic
98,49,42,17.200379164301523,66.00800042567657,6.20439834366208,72.96462267670965,Rabi,garlic
84,48,51,25.63967707153419,53.677332828958825,6.355678564030983,98.22492624319705,Rabi,garlic
108,52,47,24.90700576625032,57.04559786628407,6.074366575149687,60.94892254921191,Rabi,garlic
118,57,55,28.10449847059881,52.51766477912522,6.856742482407258,79.39282079994703,Rabi,garlic
81,51,40,17.909750523738445,60.82078294337208,6.860146311800993,85.01050074951112,Rabi,garlic
96,47,56,21.2835905585892,55.85141185077403,6.41293289848269,91.27822446726908,Rabi,garlic
90,57,45,27.84614094684241,63.77871282017125,6.612087569023475,70.34855152140035,Rabi,garlic
116,44,40,29.876961257107688,50.00688735969082,6.641951570904305,84.34609538287407,Rabi,garlic
92,46,54,29.3858872473071,51.19365996919159,6.749258115345929,65.16007356921413,Rabi,garlic
108,54,52,24.356877425374684,58.65120601038687,6.520690087544051,71.77380461809102,Rabi,garlic
111,42,45,12.864551156203593,69.16368311951138,6.510336045441686,94.78135656016995,Rabi,garlic
119,57,60,10.463720235860531,67.81702774718366,6.631303777328211,97.49538046654772,Rabi,garlic
87,45,52,26.50436712805884,69.88018056123967,6.703048395669877,85.94086734636323,Rabi,garlic
89,45,61,26.818840489836507,58.336604497280895,6.346690377029252,68.71759453880925,Rabi,garlic
104,59,43,24.92721816526939,50.93136972547503,6.330370473268815,91.0028894987332,Rabi,garlic
90,40,40,15.598469719984402,56.11912284039525,6.269718404095909,51.29335408627101,Rabi,garlic
107,60,49,22.79635719197053,63.51541704347903,6.548846555312749,55.13729552697105,Rabi,garlic
112,56,43,16.324968836305484,52.70327619534831,6.360155689555772,83.06868681876806,Rabi,garlic
118,50,52,19.012964922018494,55.99944357520002,6.540313267707631,64.56242876350288,Rabi,garlic
105,41,43,17.64870169961021,51.123323290897176,6.405984765826922,97.5693109200239,Rabi,garlic
87,48,55,28.27280173580111,59.49934076780468,6.836734182552661,71.80303060461523,Rabi,garlic
117,58,48,14.683146614877511,54.17841355390176,6.073130239745461,71.46824101945884,Rabi,garlic
105,45,43,21.552218091475005,51.82496053798005,6.572210593604675,83.90397550954657,Rabi,garlic
111,46,59,17.219630580677183,58.22431618964959,6.575623750587198,88.37842811530948,Rabi,garlic
107,43,47,23.26142223828452,57.0245080874831,6.3837173105387,73.77793690625683,Rabi,garlic
86,42,43,21.2912628235495,60.75035473890985,6.421020894563143,60.70004508558621,Rabi,garlic
114,41,48,28.47955362731881,64.98077310627278,6.800131360882928,88.66543213628108,Rabi,garlic
81,49,50,12.032243034024264,52.2513747285301,6.280673710260335,66.01756374368138,Rabi,garlic
101,49,44,14.412816795135267,65.82251180420018,6.871403791426163,58.75553846469288,Rabi,garlic
101,56,48,25.32695927662112,50.5257995975036,6.896343304134693,81.58200949625066,Rabi,garlic
82,55,47,17.37573679789687,58.86203804991696,6.650619304402196,54.52268334951752,Rabi,garlic
87,40,43,13.31567572457448,61.74860573771764,6.772857713708098,98.56763375430276,Rabi,garlic
83,51,59,20.06642518490776,69.13997346279595,6.612947528354488,81.61986322060685,Rabi,garlic
94,59,40,23.042841232227723,61.47846053739299,6.525259113746592,99.2947760460878,Rabi,garlic
118,59,59,10.896534283069972,53.17498386542777,6.966677754250229,66.9446711739318,Rabi,garlic
91,49,52,15.832437787348894,60.35083610687818,6.282654964227464,98.5602580595199,Rabi,garlic
108,40,44,26.188450753920858,57.915678943828325,6.154150946643112,57.278112386431175,Rabi,garlic
88,55,61,20.404891332203885,59.58711135200488,6.287485363142515,52.03473861735142,Rabi,garlic
121,50,59,10.7075843034664,53.941940293181744,6.614625608379445,51.64920302273013,Rabi,garlic
119,43,60,15.639020105494016,60.01654084622544,6.185183438101143,73.24351852996135,Rabi,garlic
99,42,49,22.782813119588425,53.00079528581754,6.9088140432263145,54.15020987392974,Rabi,garlic
113,52,55,13.987189391560497,64.8808616138174,6.411024400665393,75.60839420838009,Rabi,garlic
105,60,47,26.547828124388285,61.87812520451196,6.849962878291843,66.37502517544502,Rabi,garlic
100,54,51,23.531518141673285,51.57055383183567,6.2492365445288165,66.78144962370578,Rabi,garlic
102,49,42,19.427581218955865,67.7922893585796,6.313168355082747,81.7804498272585,Rabi,garlic
97,45,43,28.312475621335697,62.32759209231277,6.059223397172497,58.15490030758101,Rabi,garlic
103,50,56,17.836015418493233,56.32214110255663,6.257767692185574,88.32766851698655,Rabi,garlic
121,40,60,14.701468211281703,50.91284799054621,6.490313818963301,79.10154598893173,Rabi,garlic
108,59,59,23.228059850534017,62.64453391543266,6.946136917723242,95.74723144237556,Rabi,garlic
117,43,61,21.46590374940297,57.46880522696674,6.388902973891498,68.24203268837617,Rabi,garlic
117,49,61,16.704958018624502,68.15236209756975,6.639743879483346,99.13574960335627,Rabi,garlic
92,61,52,16.873291226479544,50.69755665428349,6.427710117468788,78.79138233570116,Rabi,garlic
111,54,45,17.964206172682037,50.78204870684487,6.046791850767941,98.6700978093767,Rabi,garlic
98,40,42,15.822771349587386,68.98598573813871,6.503532625896702,51.35303270235577,Rabi,garlic
96,60,53,24.20482812721845,69.29747891359013,6.065913646703921,86.3988161206194,Rabi,garlic
81,54,46,23.027168101024102,50.55484453545277,6.883699924597536,90.83107621463682,Rabi,garlic
97,42,42,18.815553050927853,64.32066469882655,6.753036961950914,52.658664333824376,Rabi,garlic
118,40,45,17.957093515584745,54.42989704657681,6.378651471252367,78.94848320081229,Rabi,garlic
106,45,52,17.3010253871941,64.02785532572145,6.64021866619129,90.0971146794724,Rabi,garlic
93,58,53,15.66936642784507,67.37465593315967,6.112028155313332,78.05193626115364,Rabi,garlic
